1358.5,390
1358.5,396.5
1352.0,396.5
1345.5,396.5
1339.0,396.5
1332.5,396.5
1326.0,396.5
1319.5,396.5
1313.0,396.5
1306.5,396.5
1300.0,396.5
1293.5,396.5
1287.0,396.5
1280.5,396.5
1274.0,396.5
1274.0,390.0
1280.5,390.0
1287.0,390.0
1293.5,390.0
1300.0,390.0
1306.5,390.0
1313.0,390.0
1319.5,390.0
1326.0,390.0
1332.5,390.0
1339.0,390.0
1345.5,390.0
1352.0,390.0
1352.0,383.5
1352.0,377.0
1352.0,370.5
1352.0,364.0
1352.0,357.5
1352.0,351.0
1352.0,344.5
1352.0,338.0
1352.0,331.5
1352.0,325.0
1352.0,318.5
1352.0,312.0
1352.0,305.5
1352.0,299.0
1352.0,292.5
1352.0,286.0
1352.0,279.5
1345.5,279.5
1339.0,279.5
1332.5,279.5
1326.0,279.5
1319.5,279.5
1313.0,279.5
1306.5,279.5
1300.0,279.5
1300.0,273.0
1300.0,266.5
1300.0,260.0
1300.0,253.5
1300.0,247.0
1300.0,240.5
1300.0,234.0
1293.5,227.5
1287.0,227.5
1280.5,227.5
1274.0,227.5
1274.0,221.0
1274.0,214.5
1274.0,208.0
1280.5,208.0
1287.0,208.0
1293.5,208.0
1293.5,214.5
1293.5,221.0
1293.5,227.5
1300.0,234.0
1306.5,234.0
1313.0,234.0
1319.5,234.0
1326.0,234.0
1332.5,234.0
1339.0,234.0
1345.5,234.0
1352.0,234.0
1352.0,227.5
1352.0,221.0
793.0,364.0
1352.0,214.5
1352.0,208.0
1352.0,201.5
1352.0,195.0
1352.0,188.5
1352.0,182.0
1352.0,175.5
1352.0,169.0
1352.0,162.5
1352.0,156.0
1352.0,149.5
1352.0,143.0
1352.0,136.5
1352.0,130.0
1352.0,123.5
1352.0,117.0
1352.0,110.5
1352.0,104.0
1352.0,97.5
1352.0,91.0
1352.0,84.5
1352.0,78.0
1352.0,71.5
1352.0,65.0
1352.0,58.5
1352.0,52.0
1352.0,45.5
1352.0,39.0
1352.0,32.5
1352.0,26.0
1352.0,19.5
1345.5,19.5
1339.0,19.5
1332.5,19.5
1326.0,19.5
1319.5,19.5
1313.0,19.5
1306.5,19.5
1300.0,19.5
1293.5,19.5
1287.0,19.5
1280.5,19.5
1274.0,19.5
1267.5,19.5
1261.0,19.5
1254.5,19.5
1248.0,19.5
1241.5,19.5
1235.0,19.5
1228.5,19.5
1222.0,19.5
1215.5,19.5
1209.0,19.5
1202.5,19.5
1196.0,19.5
1189.5,19.5
1189.5,26.0
1189.5,32.5
1189.5,39.0
1189.5,45.5
1183.0,45.5
1176.5,45.5
1170.0,45.5
1170.0,39.0
1170.0,32.5
1170.0,26.0
1170.0,19.5
1163.5,19.5
1157.0,19.5
1150.5,19.5
1144.0,19.5
1137.5,19.5
1131.0,19.5
1124.5,19.5
1118.0,19.5
1111.5,19.5
1105.0,19.5
1098.5,19.5
1092.0,19.5
1085.5,19.5
1079.0,19.5
1072.5,19.5
1066.0,19.5
1059.5,19.5
1053.0,19.5
1046.5,19.5
1040.0,19.5
1033.5,19.5
1033.5,26.0
